student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,attendance_level,study_efficiency
304,24,2,0,4.26,65.0,1,4.1,1,0,0,2,84.4,Medium,1.0390243902439025
305,21,1,1,2.9,62.0,1,4.6,1,2,1,2,64.7,Medium,0.6304347826086957
306,18,1,6,0.17,65.4,1,9.5,0,4,1,2,49.1,Medium,0.017894736842105265
307,19,1,4,7.32,62.9,0,9.2,1,1,2,2,85.5,Medium,0.7956521739130435
308,21,0,5,6.36,49.6,1,4.1,0,1,0,0,50.7,Low,1.5512195121951222
309,19,0,5,1.08,74.1,1,4.4,1,1,0,1,59.1,Medium,0.24545454545454545
310,17,0,5,0.98,92.2,1,5.8,2,1,0,1,51.3,High,0.16896551724137931
311,22,1,1,2.46,99.4,1,5.7,1,3,2,0,53.6,High,0.431578947368421
312,22,0,5,6.11,47.0,1,4.1,0,4,2,2,50.3,Low,1.4902439024390246
313,17,1,5,4.03,64.7,1,4.5,0,4,1,2,45.7,Medium,0.8955555555555557
314,19,0,2,5.23,54.5,1,8.1,0,3,0,0,66.1,Low,0.6456790123456791
315,18,1,2,0.08,74.0,1,7.5,1,1,2,0,36.6,Medium,0.010666666666666666
316,22,2,5,7.39,61.6,1,6.1,0,2,1,0,83.3,Medium,1.2114754098360656
317,22,0,0,1.33,92.7,1,5.5,0,3,2,0,55.9,High,0.24181818181818182
318,22,1,0,2.55,96.1,1,6.8,1,3,0,0,70.6,High,0.375
319,24,2,0,7.58,59.5,0,7.8,1,0,1,2,78.3,Low,0.9717948717948718
320,23,2,6,5.86,61.4,1,5.8,1,3,1,2,70.8,Medium,1.010344827586207
321,19,1,0,4.09,72.1,1,4.8,0,3,0,2,59.0,Medium,0.8520833333333333
322,17,1,0,6.9,78.1,1,9.5,0,0,1,1,70.1,Medium,0.7263157894736842
323,21,1,0,0.49,85.1,1,4.7,0,2,1,2,46.2,High,0.10425531914893617
324,24,0,2,0.61,46.0,1,9.0,1,1,2,2,31.4,Low,0.06777777777777777
325,24,0,2,1.24,43.1,1,7.4,1,3,2,0,34.8,Low,0.16756756756756755
326,18,0,0,2.12,80.7,1,6.8,1,4,0,0,57.7,High,0.31176470588235294
327,18,0,2,5.67,68.7,1,5.5,0,4,0,0,53.6,Medium,1.030909090909091
328,17,0,5,4.26,80.4,1,8.2,1,3,1,2,72.2,High,0.5195121951219512
329,18,1,0,3.41,58.1,1,6.9,0,4,1,0,47.4,Low,0.49420289855072463
330,21,1,3,6.26,50.3,1,4.6,1,4,0,1,72.4,Low,1.3608695652173914
331,21,2,0,2.54,46.7,1,8.9,0,0,2,2,48.3,Low,0.2853932584269663
332,19,2,5,0.68,87.2,1,8.1,1,4,1,2,50.6,High,0.08395061728395063
333,19,2,0,3.17,64.2,1,8.6,0,2,0,2,66.7,Medium,0.36860465116279073
334,23,2,2,6.13,45.0,1,5.4,2,3,0,2,60.4,Low,1.135185185185185
335,20,0,3,3.79,54.8,1,5.9,0,1,2,0,58.2,Low,0.6423728813559322
336,23,2,1,7.82,91.7,0,6.0,2,3,0,0,87.2,High,1.3033333333333335
337,24,2,4,6.85,68.9,1,5.0,0,2,0,2,65.4,Medium,1.3699999999999999
338,19,2,3,6.33,91.2,0,9.3,1,3,2,0,84.8,High,0.6806451612903225
339,18,1,3,6.19,96.7,1,6.2,1,1,1,2,79.1,High,0.9983870967741936
340,24,1,0,4.65,44.0,1,5.8,0,1,2,2,57.3,Low,0.8017241379310346
341,22,0,4,7.21,96.6,1,6.9,1,2,1,0,88.2,High,1.044927536231884
342,19,0,4,4.72,62.3,1,9.7,2,0,2,0,66.7,Medium,0.4865979381443299
343,21,2,6,2.98,81.9,0,6.2,1,1,2,0,67.6,High,0.4806451612903226
344,21,1,6,1.57,64.2,1,9.6,0,4,2,1,53.3,Medium,0.16354166666666667
345,24,2,2,6.5,76.9,1,9.6,1,3,1,0,86.3,Medium,0.6770833333333334
346,19,2,4,2.97,80.2,1,5.9,2,3,0,0,57.2,High,0.5033898305084746
347,24,2,2,6.33,48.0,1,7.6,2,0,2,2,74.5,Low,0.8328947368421054
348,24,1,0,7.86,65.9,1,7.9,1,0,0,2,100.0,Medium,0.9949367088607595
349,18,1,5,3.19,52.4,1,5.7,0,0,1,2,55.9,Low,0.5596491228070175
350,18,1,3,2.73,47.2,1,9.9,2,2,0,2,49.7,Low,0.27575757575757576
351,21,2,5,1.36,75.5,1,7.6,1,4,0,0,53.3,Medium,0.17894736842105266
352,17,2,6,3.8,80.8,1,8.3,2,3,1,2,69.6,High,0.45783132530120474
353,19,0,6,5.23,55.5,1,8.1,1,0,1,2,66.8,Low,0.6456790123456791
354,20,1,4,2.5,40.6,0,5.3,2,1,0,2,37.8,Low,0.4716981132075472
355,24,0,4,3.89,98.2,1,7.6,2,0,2,1,80.2,High,0.511842105263158
356,24,2,5,4.3,68.5,1,9.2,1,4,2,2,77.2,Medium,0.4673913043478261
357,18,0,1,2.2,79.1,0,8.6,0,0,1,2,42.5,Medium,0.2558139534883721
358,24,1,0,0.19,44.5,0,6.7,2,0,0,1,38.9,Low,0.02835820895522388
359,17,0,0,1.72,77.2,1,7.3,1,1,2,0,43.0,Medium,0.2356164383561644
360,22,0,5,6.43,85.8,1,7.8,2,3,0,2,100.0,High,0.8243589743589743
361,23,0,0,2.22,42.8,1,6.2,0,3,0,2,39.8,Low,0.3580645161290323
362,24,2,2,0.11,71.4,1,6.0,2,1,2,0,28.0,Medium,0.018333333333333333
363,18,1,5,3.4,48.5,1,6.7,2,3,0,0,68.4,Low,0.5074626865671642
364,24,0,5,5.46,48.8,1,9.9,1,2,1,1,67.0,Low,0.5515151515151515
365,17,2,4,6.02,76.9,1,8.2,0,0,0,2,81.0,Medium,0.7341463414634146
366,21,1,6,3.31,77.2,1,4.8,0,0,2,2,78.0,Medium,0.6895833333333333
367,20,1,5,4.57,73.2,1,4.7,0,1,2,2,86.2,Medium,0.9723404255319149
368,19,1,6,5.96,70.6,1,4.8,1,2,1,2,73.9,Medium,1.2416666666666667
369,17,0,1,7.11,68.2,1,9.3,2,4,1,2,71.8,Medium,0.7645161290322581
370,23,1,2,5.12,68.9,1,4.9,2,2,0,2,54.5,Medium,1.0448979591836733
371,19,2,0,5.53,60.1,1,6.7,0,2,1,0,80.3,Medium,0.8253731343283582
372,22,1,5,0.79,55.4,0,7.9,2,0,2,2,37.6,Low,0.1
373,20,2,6,3.36,55.9,1,8.9,0,4,2,0,45.6,Low,0.3775280898876404
374,19,0,2,7.11,94.5,0,5.9,2,2,2,0,96.1,High,1.2050847457627119
375,24,2,5,1.29,56.0,1,5.4,2,4,0,2,19.7,Low,0.23888888888888887
376,17,0,3,2.48,62.5,1,4.6,2,0,1,0,50.6,Medium,0.5391304347826087
377,22,0,5,5.42,70.2,1,4.5,2,0,2,2,47.8,Medium,1.2044444444444444
378,22,1,4,7.22,84.6,1,4.9,1,3,0,2,97.5,High,1.473469387755102
379,20,0,2,0.47,86.6,1,8.1,2,3,0,2,45.0,High,0.05802469135802469
380,19,1,3,6.96,83.3,1,4.4,0,0,2,0,96.4,High,1.5818181818181818
381,17,1,2,1.76,58.2,1,7.9,2,1,1,1,22.9,Low,0.22278481012658227
382,24,2,0,6.89,49.8,0,9.2,0,2,2,2,76.4,Low,0.7489130434782609
383,24,2,5,7.11,89.0,1,7.1,0,2,2,0,79.6,High,1.0014084507042254
384,18,1,4,6.2,92.5,1,9.6,2,3,0,2,71.0,High,0.6458333333333334
385,17,0,4,7.39,94.8,1,6.8,0,2,0,2,100.0,High,1.0867647058823529
386,17,1,4,7.69,91.5,1,6.8,2,1,1,2,90.6,High,1.1308823529411764
387,17,1,2,7.4,61.7,1,5.0,1,3,1,0,50.8,Medium,1.48
388,23,0,4,4.11,49.2,1,7.8,0,1,2,0,67.0,Low,0.5269230769230769
389,24,2,3,3.71,80.2,0,8.6,1,3,1,2,80.0,High,0.4313953488372093
390,18,1,3,0.84,79.0,1,5.2,2,3,0,0,61.5,Medium,0.16153846153846152
391,22,0,1,1.73,54.9,1,7.7,1,2,1,0,27.0,Low,0.22467532467532467
392,18,2,4,5.22,77.2,0,6.5,1,2,0,1,96.0,Medium,0.803076923076923
393,19,0,4,1.02,99.4,1,9.9,2,3,0,2,57.9,High,0.10303030303030303
394,21,1,0,7.54,50.1,1,4.4,0,1,0,2,72.6,Low,1.7136363636363634
395,22,0,2,1.82,62.7,0,6.4,1,4,2,2,65.9,Medium,0.284375
396,23,2,2,0.7,63.5,1,6.5,2,2,1,2,31.3,Medium,0.10769230769230768
397,17,2,0,1.88,52.8,1,6.8,0,2,1,1,41.1,Low,0.27647058823529413
398,18,0,3,0.39,87.3,1,5.8,2,0,1,2,25.5,High,0.06724137931034484
399,19,1,6,1.33,82.4,1,5.7,2,3,0,2,26.7,High,0.23333333333333334
400,19,2,5,4.7,53.0,1,6.1,2,2,2,0,57.0,Low,0.7704918032786886
401,24,2,3,2.31,91.5,1,5.0,2,0,1,2,74.3,High,0.462
402,23,0,0,6.41,65.5,1,4.8,2,2,1,2,75.5,Medium,1.3354166666666667
403,19,2,1,3.24,73.1,1,9.4,0,4,2,1,68.8,Medium,0.3446808510638298
404,24,2,2,5.71,81.1,1,7.0,2,2,0,0,62.7,High,0.8157142857142857
405,20,1,2,5.67,92.4,1,8.7,2,4,1,0,76.3,High,0.6517241379310346
406,21,0,6,1.09,53.6,1,6.1,0,4,2,2,45.7,Low,0.17868852459016396
407,20,0,2,0.45,75.5,1,9.6,1,3,2,0,53.5,Medium,0.046875
408,18,0,6,6.74,80.3,1,8.9,0,0,0,2,78.1,High,0.7573033707865169
409,24,0,4,5.61,93.2,1,9.8,0,4,0,2,100.0,High,0.5724489795918367
410,17,2,4,1.4,86.3,1,8.6,2,2,0,2,59.4,High,0.1627906976744186
411,18,1,6,5.44,94.9,1,8.3,0,0,1,0,70.5,High,0.655421686746988
412,18,0,5,2.64,44.5,1,7.6,0,0,0,2,73.7,Low,0.3473684210526316
413,19,1,1,0.45,65.5,1,8.8,0,1,0,2,42.9,Medium,0.05113636363636363
414,18,0,6,1.83,58.4,1,5.9,1,4,0,0,56.4,Low,0.3101694915254237
415,17,0,1,6.05,69.8,1,4.4,1,0,2,2,76.6,Medium,1.3749999999999998
416,22,1,3,3.13,88.6,1,6.2,0,3,1,2,47.4,High,0.5048387096774193
417,24,2,4,4.36,69.6,1,8.6,0,4,0,2,76.0,Medium,0.5069767441860465
418,17,1,1,1.09,42.1,1,4.6,0,2,1,0,19.599,Low,0.23695652173913048
419,19,1,4,0.74,80.2,1,9.4,0,2,2,0,69.5,High,0.07872340425531915
420,21,0,4,1.91,40.6,1,7.2,2,0,1,0,36.7,Low,0.2652777777777778
421,24,2,6,3.78,45.9,1,8.8,0,4,0,1,56.1,Low,0.4295454545454545
422,22,1,6,6.78,83.7,1,7.1,0,2,1,2,81.5,High,0.9549295774647888
423,23,0,0,6.11,89.9,1,9.0,0,0,0,2,100.0,High,0.6788888888888889
424,21,0,4,1.28,59.1,1,9.9,1,4,1,2,35.6,Low,0.1292929292929293
425,20,2,5,0.57,74.1,1,8.9,0,4,1,2,38.1,Medium,0.06404494382022471
426,18,1,2,1.8,72.8,1,9.3,1,3,0,2,80.9,Medium,0.1935483870967742
427,23,1,4,6.82,43.3,0,8.9,0,2,2,2,82.3,Low,0.7662921348314606
428,23,0,6,4.13,72.7,1,6.7,0,2,0,2,64.6,Medium,0.6164179104477612
429,17,1,2,6.46,40.7,1,6.1,2,2,2,2,52.8,Low,1.059016393442623
430,22,2,5,2.96,89.2,1,7.4,0,4,2,0,44.4,High,0.39999999999999997
431,17,1,2,4.72,84.9,1,5.2,1,4,2,2,78.2,High,0.9076923076923076
432,22,0,0,4.76,57.0,1,6.6,1,0,1,2,59.9,Low,0.7212121212121212
433,23,1,5,5.01,55.7,1,4.8,0,2,0,0,74.8,Low,1.04375
434,18,2,6,3.76,51.4,1,5.8,2,4,2,2,45.0,Low,0.6482758620689655
435,20,0,5,1.91,97.2,1,8.2,1,4,2,0,64.7,High,0.2329268292682927
436,17,1,5,3.43,90.7,1,4.4,2,0,1,2,57.3,High,0.7795454545454545
437,21,1,1,7.8,90.3,1,9.5,1,2,2,2,96.3,High,0.8210526315789474
438,24,1,5,2.18,68.0,0,4.3,2,3,2,2,32.1,Medium,0.5069767441860465
439,17,1,4,5.8,88.7,1,5.5,1,0,0,2,97.9,High,1.0545454545454545
440,20,2,6,7.56,75.5,0,9.7,1,2,2,2,87.0,Medium,0.7793814432989691
441,24,0,4,4.53,58.0,0,9.2,0,0,1,2,61.9,Low,0.49239130434782613
442,19,2,2,3.91,65.8,1,4.6,1,2,0,2,59.1,Medium,0.8500000000000001
443,18,1,3,0.97,64.5,0,9.2,0,0,1,2,63.8,Medium,0.10543478260869565
444,20,2,5,6.03,61.1,1,9.1,1,3,0,1,61.3,Medium,0.6626373626373627
445,21,0,5,7.29,54.5,1,6.9,2,3,0,1,79.4,Low,1.0565217391304347
446,22,0,0,7.85,63.9,1,9.2,0,2,1,1,100.0,Medium,0.8532608695652174
447,19,2,1,1.61,76.0,1,6.9,0,1,0,0,32.0,Medium,0.23333333333333334
448,24,2,6,7.36,51.8,1,4.9,1,0,1,2,85.9,Low,1.5020408163265306
449,21,2,5,2.96,48.5,1,5.4,1,0,2,2,49.0,Low,0.548148148148148
450,19,2,6,4.95,81.4,1,6.0,1,3,1,2,77.6,High,0.8250000000000001
451,24,0,4,1.79,71.6,1,6.0,1,4,2,2,37.3,Medium,0.29833333333333334
452,24,2,5,1.99,61.1,0,8.4,1,3,2,2,61.9,Medium,0.2369047619047619
453,20,2,0,4.95,94.5,1,5.3,2,1,2,1,62.0,High,0.9339622641509434
454,17,2,5,3.88,67.7,1,8.5,2,0,2,1,52.3,Medium,0.45647058823529413
455,21,0,3,7.72,59.9,1,7.3,1,4,2,2,82.5,Low,1.0575342465753426
456,21,1,5,2.12,53.0,0,7.6,2,4,2,2,30.3,Low,0.27894736842105267
457,18,0,1,7.02,59.4,1,8.3,1,2,1,2,57.6,Low,0.8457831325301204
458,22,1,0,3.68,56.4,1,8.7,0,1,1,0,39.7,Low,0.4229885057471265
459,23,1,1,1.08,92.0,1,6.3,0,4,2,0,62.1,High,0.17142857142857146
460,17,0,0,1.91,93.5,0,8.1,2,0,1,0,55.0,High,0.23580246913580247
461,22,0,5,6.05,64.8,1,4.3,0,1,1,2,69.7,Medium,1.4069767441860466
462,18,0,2,6.61,55.7,1,8.6,2,3,1,0,54.5,Low,0.7686046511627908
463,22,2,5,0.32,47.8,1,8.6,1,4,1,1,38.1,Low,0.037209302325581395
464,20,2,5,3.28,83.0,1,9.8,0,4,1,2,60.8,High,0.33469387755102037
465,17,0,4,3.95,92.7,1,5.1,2,4,2,2,72.2,High,0.7745098039215688
466,24,0,4,4.92,64.7,1,4.8,1,1,0,2,71.3,Medium,1.0250000000000001
467,18,2,2,5.2,92.5,1,9.5,2,4,1,2,66.6,High,0.5473684210526316
468,21,1,4,6.64,54.9,1,6.0,2,1,1,1,58.3,Low,1.1066666666666667
469,18,2,1,2.19,76.5,1,7.6,1,1,0,1,60.4,Medium,0.2881578947368421
470,24,2,1,0.9,44.9,1,9.7,1,4,2,2,45.4,Low,0.09278350515463918
471,22,2,6,1.49,73.8,1,8.1,1,2,2,1,61.6,Medium,0.18395061728395062
472,23,1,4,7.49,78.3,1,5.6,1,0,0,1,87.8,Medium,1.3375000000000001
473,20,0,6,4.37,78.7,1,4.8,2,3,1,0,67.0,Medium,0.9104166666666668
474,20,2,3,1.75,86.7,0,6.1,0,3,2,2,39.9,High,0.2868852459016394
475,22,1,0,6.29,45.7,1,8.0,2,2,1,2,59.5,Low,0.78625
476,23,1,6,4.7,56.7,1,9.7,0,2,1,0,62.4,Low,0.48453608247422686
477,23,0,4,2.94,81.6,0,4.4,2,4,0,2,50.1,High,0.6681818181818181
478,17,0,6,0.15,75.5,1,6.6,1,2,0,2,52.2,Medium,0.022727272727272728
479,22,2,2,6.26,97.0,1,8.8,0,2,0,2,84.5,High,0.7113636363636363
480,17,0,3,5.74,87.1,1,9.2,2,2,2,2,79.8,High,0.6239130434782609
481,19,2,5,2.1,68.3,1,9.1,2,3,1,1,38.8,Medium,0.23076923076923078
482,23,1,5,2.12,72.0,1,8.7,2,1,2,0,62.6,Medium,0.24367816091954025
483,19,0,5,2.17,79.6,1,5.1,2,4,1,1,37.0,Medium,0.4254901960784314
484,23,1,1,5.36,40.6,1,6.1,2,2,1,2,67.0,Low,0.878688524590164
485,20,1,3,2.35,61.9,1,7.5,0,2,0,1,59.2,Medium,0.31333333333333335
486,18,1,2,2.48,47.3,1,4.8,2,3,1,1,27.2,Low,0.5166666666666667
487,19,2,5,3.01,54.4,1,6.4,1,1,1,0,64.7,Low,0.47031249999999997
488,21,0,4,7.84,89.8,1,5.3,2,1,1,2,97.1,High,1.479245283018868
489,23,1,1,3.68,72.9,1,5.8,0,3,2,2,53.1,Medium,0.6344827586206897
490,21,1,5,3.02,91.6,1,8.8,1,1,2,2,72.5,High,0.34318181818181814
491,24,0,5,3.76,93.3,1,8.1,1,0,0,2,93.8,High,0.4641975308641975
492,23,2,2,5.75,88.4,1,4.1,2,3,0,2,72.7,High,1.402439024390244
493,23,2,2,7.07,85.7,1,9.6,1,2,1,2,89.4,High,0.7364583333333334
494,21,1,1,7.91,50.0,1,7.2,0,1,2,0,73.7,Low,1.0986111111111112
495,19,2,2,3.89,56.2,1,7.9,1,1,2,1,77.0,Low,0.49240506329113926
496,20,0,3,3.68,82.2,0,7.7,0,3,0,2,81.5,High,0.4779220779220779
497,17,2,6,2.64,58.1,1,4.4,1,4,1,2,39.5,Low,0.6
498,19,1,2,6.23,62.5,1,9.3,0,0,0,1,84.9,Medium,0.6698924731182796
499,24,0,4,5.24,96.2,1,8.1,2,3,0,1,71.5,High,0.6469135802469136
500,20,2,0,2.91,82.4,1,5.5,1,4,1,0,71.0,High,0.5290909090909092
501,17,1,5,4.15,46.4,1,4.5,1,3,1,2,46.7,Low,0.9222222222222223
502,22,2,3,1.65,83.3,1,9.9,2,0,0,2,66.7,High,0.16666666666666666
503,24,1,4,5.55,87.6,1,9.6,2,2,1,2,85.8,High,0.578125
504,23,2,6,2.02,94.8,1,8.3,1,3,0,2,48.3,High,0.2433734939759036
505,19,2,2,2.8,81.1,1,7.2,0,1,0,0,62.4,High,0.38888888888888884
506,20,2,0,0.54,45.7,1,7.6,2,0,0,0,23.1,Low,0.07105263157894738
507,21,2,1,1.76,85.9,1,7.0,1,4,1,2,68.1,High,0.25142857142857145
508,18,1,1,1.56,79.4,1,9.2,1,4,1,2,34.7,Medium,0.16956521739130437
509,19,0,4,5.88,67.4,1,8.4,1,3,1,2,52.9,Medium,0.7
510,18,2,2,5.56,85.6,1,4.4,0,2,1,2,88.4,High,1.2636363636363634
511,24,1,0,4.31,71.5,1,6.0,1,1,0,0,64.7,Medium,0.7183333333333333
512,22,1,2,3.1,95.9,1,8.3,2,3,1,0,43.7,High,0.37349397590361444
513,23,1,4,7.12,95.9,1,9.9,2,0,0,1,85.4,High,0.7191919191919192
514,23,2,5,7.07,53.5,1,8.6,1,1,0,1,88.9,Low,0.822093023255814
515,24,1,3,4.82,66.4,0,7.0,0,2,2,2,70.9,Medium,0.6885714285714286
516,17,0,3,5.26,51.9,1,8.6,0,0,2,2,78.5,Low,0.6116279069767442
517,24,0,3,6.37,59.8,1,8.3,0,2,1,2,70.8,Low,0.7674698795180722
518,17,0,1,5.78,53.4,1,8.3,2,3,2,2,82.2,Low,0.6963855421686747
519,20,2,0,1.8,70.7,1,9.7,2,1,0,1,52.4,Medium,0.18556701030927836
520,21,2,6,4.03,40.6,1,7.7,1,1,1,2,50.4,Low,0.5233766233766234
521,19,0,2,1.22,87.5,1,7.1,1,0,0,2,56.0,High,0.17183098591549295
522,18,2,5,6.48,49.5,1,8.5,2,0,2,2,59.4,Low,0.7623529411764707
523,18,1,1,5.23,56.4,1,9.3,0,2,2,2,91.5,Low,0.5623655913978495
524,23,2,2,7.83,50.5,1,7.8,1,4,1,0,62.6,Low,1.0038461538461538
525,19,1,1,1.09,61.2,1,4.1,1,4,1,1,23.6,Medium,0.26585365853658544
526,19,1,1,4.08,44.6,1,4.4,1,3,2,0,52.6,Low,0.9272727272727272
527,24,1,0,5.79,91.5,1,9.0,1,3,2,2,100.0,High,0.6433333333333333
528,18,1,5,6.94,64.9,1,7.0,2,2,2,2,64.4,Medium,0.9914285714285714
529,24,2,6,6.83,95.5,1,9.9,2,1,1,2,80.5,High,0.6898989898989899
530,24,1,4,1.62,42.8,1,5.3,0,4,0,2,40.7,Low,0.3056603773584906
531,21,2,1,7.86,50.4,1,8.2,2,4,2,1,74.5,Low,0.9585365853658537
532,18,0,6,7.85,90.1,1,6.5,1,2,0,2,100.0,High,1.2076923076923076
533,18,1,5,7.75,67.8,1,4.1,2,0,2,0,86.7,Medium,1.8902439024390245
534,19,0,2,4.91,43.6,1,6.2,1,4,2,0,83.0,Low,0.7919354838709678
535,21,1,0,6.66,42.8,1,5.2,2,4,1,0,59.7,Low,1.2807692307692307
536,18,1,5,0.61,93.7,1,7.3,1,0,1,0,62.5,High,0.08356164383561644
537,20,0,2,2.04,55.7,1,9.2,2,2,2,1,32.9,Low,0.22173913043478263
538,17,2,2,0.74,64.7,1,9.9,2,1,1,2,38.9,Medium,0.07474747474747474
539,21,0,4,4.04,93.8,1,7.3,2,0,1,2,60.6,High,0.5534246575342466
540,17,1,0,7.72,80.1,1,9.6,1,4,2,2,91.9,High,0.8041666666666667
541,22,2,3,5.19,86.2,1,9.2,1,4,0,2,87.4,High,0.5641304347826088
542,17,2,5,3.69,68.3,1,5.2,2,1,2,2,56.6,Medium,0.7096153846153845
543,18,1,3,6.34,81.7,1,4.2,2,1,1,1,67.7,High,1.5095238095238095
544,18,2,4,4.4,75.1,1,9.2,1,1,2,0,63.1,Medium,0.47826086956521746
545,23,2,2,3.66,50.2,1,7.4,1,2,1,2,46.0,Low,0.4945945945945946
546,17,0,2,5.03,74.4,1,8.7,1,2,2,2,67.5,Medium,0.57816091954023
547,20,1,1,4.09,95.5,1,7.9,1,2,1,0,81.5,High,0.5177215189873418
548,21,0,1,5.13,60.7,1,5.4,0,0,0,2,72.3,Medium,0.95
549,21,0,0,6.42,69.6,1,6.7,1,2,0,2,89.9,Medium,0.9582089552238806
550,22,1,5,3.7,65.0,1,6.1,1,1,2,2,49.7,Medium,0.6065573770491804
551,23,1,1,3.32,81.3,1,8.2,0,0,0,2,68.2,High,0.40487804878048783
552,20,1,2,4.47,77.6,1,4.3,0,4,0,2,77.2,Medium,1.0395348837209302
553,23,1,1,7.24,68.6,1,6.7,0,3,2,2,75.2,Medium,1.0805970149253732
554,19,2,0,3.38,42.8,1,5.5,1,3,1,2,61.7,Low,0.6145454545454545
555,24,1,1,6.78,55.9,1,8.2,2,4,1,0,70.2,Low,0.826829268292683
556,21,0,1,4.94,58.9,1,6.8,0,2,0,0,64.8,Low,0.7264705882352942
557,22,0,4,0.1,83.9,1,8.2,1,3,2,0,60.0,High,0.012195121951219514
558,24,1,2,3.81,63.8,1,8.8,2,4,2,2,56.2,Medium,0.4329545454545454
559,23,2,1,1.68,62.7,1,8.6,0,3,1,1,31.0,Medium,0.19534883720930232
560,23,2,5,1.2,66.8,0,9.5,0,2,2,2,50.3,Medium,0.12631578947368421
561,21,0,2,1.88,65.9,1,4.6,2,1,2,0,38.9,Medium,0.40869565217391307
562,17,2,2,5.7,83.1,1,4.5,2,4,2,0,57.6,High,1.2666666666666666
563,20,1,2,5.02,80.2,0,5.4,0,4,2,2,61.1,High,0.9296296296296295
564,18,2,3,4.29,85.8,1,6.7,2,0,0,0,56.1,High,0.6402985074626866
565,24,2,4,3.96,52.4,1,7.0,0,1,0,2,59.8,Low,0.5657142857142857
566,18,0,4,3.11,84.5,1,9.4,1,3,1,0,59.7,High,0.3308510638297872
567,18,2,4,7.09,57.8,1,9.9,0,3,1,2,69.4,Low,0.7161616161616161
568,18,2,2,7.46,40.6,0,6.0,1,2,2,2,85.2,Low,1.2433333333333334
569,22,0,0,6.12,78.4,1,9.7,0,1,2,1,100.0,Medium,0.6309278350515465
570,21,1,4,2.31,40.7,1,5.5,0,4,2,2,32.2,Low,0.42
571,24,1,4,7.31,45.9,0,5.1,2,0,1,0,72.4,Low,1.4333333333333333
572,20,1,0,6.55,42.5,1,8.1,0,2,1,2,77.9,Low,0.808641975308642
573,19,1,5,0.99,76.4,1,6.3,2,2,0,2,50.4,Medium,0.15714285714285714
574,17,2,5,2.73,52.5,1,8.8,1,1,0,2,59.5,Low,0.3102272727272727
575,17,1,5,2.62,88.5,1,9.4,2,4,0,2,64.0,High,0.27872340425531916
576,19,2,5,5.84,61.4,1,7.4,2,2,1,1,66.8,Medium,0.7891891891891891
577,24,1,6,4.19,60.1,0,9.2,0,2,2,0,59.7,Medium,0.45543478260869574
578,21,0,5,2.14,70.9,1,5.9,1,2,0,0,68.0,Medium,0.36271186440677966
579,24,0,4,1.85,86.5,1,4.4,1,0,2,2,64.2,High,0.4204545454545454
580,17,1,0,3.66,81.8,1,7.3,0,0,1,0,67.3,High,0.5013698630136987
581,17,1,0,5.33,52.4,1,9.8,0,2,1,0,63.5,Low,0.5438775510204081
582,23,1,5,4.07,85.8,1,7.7,0,2,2,2,77.1,High,0.5285714285714286
583,17,1,0,2.09,70.4,1,8.4,1,2,0,2,62.5,Medium,0.24880952380952379
584,17,2,4,4.96,99.2,1,9.5,1,0,1,0,100.0,High,0.5221052631578947
585,20,0,3,7.91,71.0,1,8.7,2,3,2,2,73.8,Medium,0.9091954022988507
586,24,2,0,1.41,57.2,1,7.6,1,1,0,1,53.2,Low,0.18552631578947368
587,22,2,3,4.23,85.7,1,8.9,2,0,1,0,91.6,High,0.4752808988764045
588,17,0,2,3.01,41.8,1,6.0,1,1,1,2,43.6,Low,0.5016666666666666
589,23,2,4,1.75,83.5,1,7.5,0,0,0,1,52.2,High,0.23333333333333334
590,23,1,2,7.0,72.6,1,9.3,1,4,0,0,97.6,Medium,0.7526881720430108
591,23,0,2,7.66,50.5,1,6.5,0,4,2,2,62.4,Low,1.1784615384615384
592,24,0,1,2.8,41.4,1,8.9,2,3,1,0,53.0,Low,0.3146067415730337
593,18,0,3,2.78,42.8,1,8.4,2,4,2,0,37.1,Low,0.33095238095238094
594,24,2,0,0.73,44.9,0,6.0,2,0,2,1,32.3,Low,0.12166666666666666
595,19,2,6,4.94,69.3,1,7.9,1,0,1,2,74.9,Medium,0.6253164556962025
596,23,0,6,0.21,82.5,1,6.6,1,0,1,2,46.7,High,0.03181818181818182
597,21,1,0,3.97,48.0,1,6.1,1,1,0,0,59.0,Low,0.6508196721311477
598,23,0,6,1.22,49.5,1,8.2,0,2,2,2,38.9,Low,0.14878048780487807
599,22,2,2,5.38,88.8,1,4.9,0,3,0,2,74.8,High,1.0979591836734692
600,22,2,1,7.43,53.7,0,8.0,1,0,1,2,90.5,Low,0.92875
601,21,2,0,0.71,89.7,1,4.9,2,4,0,0,39.5,High,0.14489795918367346
602,23,1,6,6.22,45.7,1,6.9,1,1,0,0,100.0,Low,0.9014492753623188
603,22,1,3,6.64,90.2,1,8.6,0,4,0,2,89.9,High,0.772093023255814
604,18,0,4,1.41,84.0,1,8.0,2,0,0,0,67.9,High,0.17625
605,23,0,4,7.38,48.9,1,6.3,1,0,0,2,82.3,Low,1.1714285714285715
606,21,0,3,4.97,60.3,1,6.7,2,3,2,2,55.5,Medium,0.7417910447761193
607,19,2,6,4.28,60.0,1,5.5,2,1,2,1,47.9,Low,0.7781818181818182
